,date,AMPARA,ANURADHAPURA,BADULLA,BATTICOLOA,COLOMBO,GALLE,GAMPAHA,HAMBANTOTA,JAFFNA,KALMUNAI,KALUTARA,KANDY,KEGALLE,KILINOCHCHI,KURUNEGALA,MANNAR,MATALE,MATARA,MONERAGALA,MULLATIVU,NUWARAELIYA,POLONNARUWA,PUTTALAM,RATNAPURA,TRINCOMALEE,VAVUNIA,new_tests,new_cases
222,2020-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10207.0,430.0
223,2020-11-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10111.0,635.0
224,2020-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9575.0,373.0
225,2020-11-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13671.0,468.0
227,2020-11-15,0.0,2.0,2.0,6.0,289.0,6.0,22.0,1.0,0.0,0.0,8.0,80.0,4.0,0.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,20.0,1.0,0.0,10713.0,704.0
228,2020-11-16,1.0,1.0,0.0,1.0,248.0,45.0,44.0,0.0,1.0,0.0,10.0,24.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,8743.0,387.0
229,2020-11-17,0.0,39.0,3.0,0.0,557.0,4.0,63.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,11105.0,401.0
230,2020-11-18,3.0,0.0,5.0,5.0,157.0,5.0,56.0,0.0,0.0,0.0,79.0,2.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,10306.0,327.0
231,2020-11-19,0.0,3.0,0.0,0.0,260.0,5.0,35.0,0.0,0.0,0.0,27.0,4.0,1.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,11398.0,439.0
232,2020-11-20,1.0,1.0,1.0,0.0,168.0,3.0,83.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,11212.0,439.0
233,2020-11-21,0.0,2.0,1.0,2.0,214.0,1.0,79.0,1.0,0.0,1.0,17.0,19.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,5.0,6.0,0.0,0.0,12095.0,491.0
234,2020-11-22,0.0,0.0,0.0,1.0,181.0,16.0,42.0,0.0,0.0,0.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,10679.0,400.0
235,2020-11-23,0.0,1.0,3.0,0.0,323.0,2.0,46.0,0.0,0.0,1.0,23.0,7.0,2.0,2.0,16.0,0.0,1.0,3.0,1.0,0.0,7.0,5.0,0.0,5.0,1.0,0.0,7467.0,337.0
236,2020-11-24,0.0,2.0,0.0,0.0,208.0,0.0,55.0,0.0,0.0,0.0,5.0,7.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,10400.0,459.0
237,2020-11-25,0.0,1.0,3.0,0.0,239.0,0.0,40.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,3.0,0.0,0.0,12105.0,502.0
238,2020-11-26,0.0,1.0,0.0,0.0,275.0,4.0,20.0,0.0,0.0,0.0,81.0,16.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,13286.0,559.0
239,2020-11-27,0.0,0.0,5.0,0.0,280.0,1.0,97.0,0.0,0.0,0.0,60.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,9.0,2.0,0.0,0.0,11936.0,473.0
240,2020-11-28,1.0,0.0,3.0,3.0,258.0,0.0,72.0,1.0,0.0,14.0,39.0,3.0,3.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,17.0,0.0,8.0,0.0,0.0,0.0,13065.0,487.0
241,2020-11-29,0.0,2.0,0.0,0.0,212.0,0.0,71.0,0.0,0.0,22.0,15.0,36.0,5.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,12031.0,496.0
242,2020-11-30,0.0,0.0,0.0,0.0,256.0,2.0,119.0,0.0,1.0,7.0,36.0,0.0,2.0,0.0,2.0,0.0,1.0,10.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,0.0,7463.0,503.0
243,2020-12-01,2.0,1.0,4.0,0.0,245.0,2.0,177.0,0.0,0.0,7.0,3.0,1.0,2.0,1.0,7.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0,17.0,0.0,1.0,0.0,13423.0,545.0
244,2020-12-02,0.0,0.0,4.0,0.0,257.0,0.0,102.0,0.0,0.0,14.0,13.0,36.0,1.0,1.0,2.0,4.0,3.0,1.0,0.0,0.0,3.0,0.0,7.0,36.0,1.0,0.0,13632.0,878.0
245,2020-12-03,0.0,0.0,22.0,1.0,315.0,7.0,46.0,0.0,0.0,21.0,22.0,39.0,3.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,13.0,0.0,1.0,17.0,0.0,0.0,13598.0,628.0
246,2020-12-04,0.0,3.0,3.0,8.0,511.0,3.0,115.0,0.0,0.0,30.0,103.0,2.0,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,15.0,2.0,40.0,1.0,0.0,1.0,13741.0,521.0
247,2020-12-05,0.0,0.0,0.0,0.0,310.0,12.0,56.0,1.0,1.0,36.0,83.0,50.0,2.0,0.0,15.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,6.0,34.0,0.0,0.0,14125.0,669.0
248,2020-12-06,0.0,1.0,0.0,3.0,274.0,5.0,103.0,1.0,0.0,18.0,49.0,3.0,7.0,1.0,16.0,0.0,0.0,3.0,0.0,0.0,9.0,0.0,1.0,3.0,0.0,1.0,13831.0,649.0
249,2020-12-07,1.0,1.0,26.0,0.0,211.0,18.0,57.0,0.0,3.0,24.0,39.0,201.0,4.0,0.0,3.0,0.0,1.0,10.0,1.0,0.0,19.0,1.0,21.0,16.0,0.0,-16.0,11182.0,703.0
250,2020-12-08,0.0,2.0,4.0,1.0,396.0,16.0,107.0,0.0,0.0,5.0,6.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,58.0,3.0,2.0,16.0,14336.0,798.0
251,2020-12-09,0.0,6.0,0.0,1.0,410.0,7.0,109.0,48.0,0.0,47.0,18.0,29.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,14.0,0.0,0.0,14416.0,694.0
252,2020-12-10,1.0,0.0,0.0,1.0,472.0,7.0,86.0,0.0,0.0,49.0,130.0,1.0,5.0,0.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,22.0,3.0,0.0,13864.0,541.0
253,2020-12-11,0.0,1.0,8.0,1.0,288.0,12.0,139.0,1.0,0.0,14.0,58.0,63.0,0.0,0.0,8.0,0.0,1.0,20.0,1.0,0.0,3.0,2.0,28.0,18.0,0.0,0.0,17425.0,762.0
254,2020-12-12,4.0,1.0,0.0,0.0,209.0,2.0,83.0,0.0,2.0,11.0,71.0,58.0,1.0,0.0,18.0,0.0,3.0,6.0,0.0,0.0,5.0,0.0,0.0,17.0,5.0,0.0,15239.0,760.0
255,2020-12-13,0.0,1.0,2.0,0.0,440.0,27.0,128.0,0.0,5.0,18.0,71.0,1.0,1.0,0.0,7.0,0.0,0.0,4.0,1.0,0.0,13.0,1.0,4.0,2.0,0.0,2.0,13479.0,655.0
256,2020-12-14,0.0,3.0,12.0,1.0,331.0,13.0,99.0,2.0,0.0,22.0,168.0,12.0,3.0,0.0,21.0,0.0,8.0,22.0,7.0,0.0,6.0,0.0,19.0,10.0,0.0,0.0,9363.0,688.0
257,2020-12-15,0.0,3.0,3.0,0.0,245.0,0.0,105.0,0.0,32.0,30.0,75.0,50.0,2.0,0.0,23.0,0.0,0.0,5.0,5.0,2.0,6.0,0.0,18.0,33.0,1.0,0.0,15273.0,643.0
258,2020-12-16,0.0,0.0,2.0,1.0,270.0,32.0,163.0,2.0,1.0,29.0,46.0,22.0,6.0,0.0,15.0,0.0,6.0,0.0,16.0,0.0,47.0,0.0,11.0,6.0,0.0,4.0,13178.0,616.0
259,2020-12-17,1.0,3.0,3.0,0.0,267.0,29.0,87.0,0.0,13.0,42.0,62.0,11.0,5.0,0.0,5.0,0.0,2.0,8.0,12.0,0.0,5.0,3.0,2.0,3.0,0.0,0.0,14024.0,650.0
260,2020-12-18,0.0,0.0,7.0,1.0,230.0,4.0,107.0,8.0,2.0,31.0,115.0,10.0,7.0,0.0,10.0,0.0,0.0,19.0,0.0,0.0,12.0,5.0,2.0,12.0,0.0,0.0,16542.0,662.0
261,2020-12-19,0.0,0.0,2.0,0.0,310.0,8.0,70.0,0.0,2.0,25.0,66.0,75.0,9.0,0.0,7.0,0.0,0.0,15.0,14.0,0.0,5.0,0.0,1.0,28.0,1.0,0.0,16603.0,618.0
262,2020-12-20,0.0,0.0,2.0,2.0,223.0,7.0,133.0,0.0,6.0,50.0,97.0,10.0,5.0,0.0,13.0,0.0,5.0,24.0,3.0,0.0,2.0,1.0,13.0,8.0,1.0,4.0,10534.0,594.0
263,2020-12-21,1.0,0.0,2.0,0.0,261.0,47.0,74.0,1.0,8.0,0.0,107.0,43.0,23.0,0.0,3.0,0.0,1.0,2.0,7.0,0.0,2.0,0.0,2.0,15.0,1.0,1.0,11672.0,370.0
264,2020-12-22,1.0,1.0,0.0,0.0,255.0,12.0,100.0,9.0,5.0,10.0,101.0,4.0,27.0,0.0,9.0,0.0,0.0,21.0,0.0,0.0,1.0,0.0,7.0,9.0,2.0,2.0,13895.0,428.0
265,2020-12-23,0.0,4.0,0.0,1.0,101.0,12.0,72.0,0.0,3.0,14.0,38.0,18.0,2.0,0.0,3.0,0.0,6.0,6.0,0.0,0.0,29.0,1.0,2.0,2.0,17.0,0.0,13853.0,580.0
266,2020-12-24,0.0,0.0,0.0,2.0,227.0,10.0,32.0,0.0,0.0,1.0,76.0,3.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,1.0,0.0,2.0,4.0,4.0,11.0,1.0,14933.0,592.0
267,2020-12-25,1.0,1.0,1.0,2.0,185.0,19.0,107.0,3.0,2.0,8.0,47.0,3.0,39.0,2.0,2.0,0.0,1.0,24.0,1.0,0.0,12.0,0.0,0.0,28.0,0.0,1.0,13516.0,551.0
268,2020-12-26,0.0,6.0,0.0,4.0,259.0,8.0,78.0,4.0,8.0,41.0,28.0,38.0,13.0,1.0,33.0,0.0,1.0,0.0,6.0,0.0,19.0,1.0,1.0,21.0,0.0,0.0,11060.0,598.0
269,2020-12-27,0.0,6.0,3.0,4.0,246.0,2.0,111.0,1.0,2.0,8.0,30.0,3.0,22.0,0.0,3.0,0.0,1.0,12.0,18.0,0.0,2.0,1.0,11.0,27.0,0.0,0.0,12222.0,674.0
270,2020-12-28,0.0,5.0,3.0,1.0,170.0,14.0,143.0,2.0,0.0,27.0,67.0,1.0,74.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,26.0,23.0,8.0,0.0,8668.0,549.0
271,2020-12-29,0.0,3.0,0.0,0.0,241.0,12.0,131.0,2.0,0.0,21.0,56.0,51.0,7.0,0.0,6.0,0.0,1.0,22.0,0.0,1.0,34.0,0.0,1.0,4.0,7.0,0.0,10564.0,453.0
272,2020-12-30,0.0,2.0,1.0,3.0,162.0,12.0,98.0,4.0,1.0,0.0,38.0,43.0,19.0,0.0,21.0,0.0,1.0,8.0,1.0,0.0,35.0,2.0,2.0,22.0,1.0,0.0,12592.0,646.0
273,2020-12-31,1.0,1.0,5.0,2.0,201.0,18.0,64.0,1.0,0.0,0.0,14.0,26.0,2.0,0.0,0.0,0.0,2.0,24.0,4.0,0.0,29.0,2.0,3.0,18.0,8.0,0.0,14243.0,597.0
274,2021-01-01,0.0,0.0,3.0,0.0,63.0,32.0,217.0,0.0,8.0,13.0,44.0,31.0,53.0,0.0,30.0,0.0,16.0,1.0,4.0,0.0,26.0,0.0,2.0,35.0,6.0,0.0,14600.0,557.0
275,2021-01-02,0.0,1.0,1.0,7.0,264.0,2.0,85.0,2.0,13.0,18.0,36.0,60.0,14.0,0.0,2.0,0.0,5.0,0.0,0.0,1.0,24.0,0.0,0.0,10.0,0.0,0.0,10719.0,515.0
276,2021-01-03,0.0,0.0,2.0,28.0,164.0,36.0,73.0,4.0,3.0,5.0,32.0,28.0,47.0,0.0,8.0,0.0,2.0,26.0,2.0,0.0,6.0,2.0,0.0,24.0,6.0,0.0,12826.0,403.0
277,2021-01-04,1.0,7.0,5.0,0.0,83.0,8.0,117.0,19.0,0.0,28.0,34.0,31.0,2.0,0.0,33.0,0.0,8.0,25.0,2.0,0.0,9.0,12.0,0.0,52.0,0.0,0.0,10774.0,468.0
278,2021-01-05,0.0,0.0,3.0,5.0,147.0,3.0,79.0,5.0,0.0,7.0,26.0,38.0,22.0,2.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,1.0,13.0,7.0,0.0,12456.0,484.0
279,2021-01-06,0.0,1.0,1.0,9.0,228.0,24.0,63.0,14.0,6.0,9.0,24.0,23.0,9.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,13.0,0.0,1.0,24.0,0.0,1.0,15041.0,522.0
280,2021-01-07,5.0,3.0,3.0,10.0,126.0,2.0,144.0,5.0,2.0,25.0,28.0,21.0,5.0,1.0,2.0,5.0,16.0,27.0,0.0,0.0,0.0,4.0,0.0,19.0,13.0,5.0,16351.0,532.0
281,2021-01-08,4.0,2.0,0.0,6.0,182.0,25.0,96.0,3.0,0.0,3.0,71.0,12.0,30.0,0.0,30.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,13.0,23.0,0.0,17217.0,525.0
282,2021-01-09,8.0,2.0,0.0,5.0,140.0,43.0,84.0,6.0,3.0,26.0,13.0,64.0,21.0,7.0,5.0,0.0,2.0,15.0,4.0,0.0,0.0,2.0,1.0,14.0,1.0,0.0,16206.0,535.0
283,2021-01-10,6.0,3.0,5.0,20.0,157.0,11.0,108.0,2.0,7.0,2.0,19.0,43.0,12.0,0.0,3.0,2.0,12.0,3.0,0.0,0.0,7.0,2.0,25.0,13.0,0.0,55.0,13224.0,540.0
284,2021-01-11,0.0,1.0,1.0,0.0,253.0,18.0,54.0,15.0,2.0,7.0,14.0,90.0,5.0,0.0,1.0,0.0,5.0,31.0,3.0,1.0,0.0,2.0,2.0,4.0,11.0,0.0,12139.0,569.0
285,2021-01-12,2.0,2.0,0.0,0.0,198.0,28.0,54.0,12.0,0.0,5.0,65.0,6.0,44.0,0.0,5.0,2.0,4.0,1.0,1.0,0.0,21.0,4.0,2.0,54.0,6.0,0.0,14329.0,588.0
286,2021-01-13,7.0,5.0,9.0,17.0,163.0,14.0,134.0,1.0,0.0,21.0,41.0,29.0,19.0,0.0,15.0,0.0,7.0,1.0,11.0,0.0,4.0,6.0,13.0,18.0,17.0,9.0,14565.0,692.0
287,2021-01-14,0.0,1.0,0.0,0.0,150.0,23.0,174.0,1.0,0.0,14.0,40.0,2.0,34.0,3.0,16.0,2.0,7.0,10.0,1.0,2.0,9.0,2.0,9.0,5.0,7.0,53.0,15146.0,670.0
288,2021-01-15,5.0,3.0,1.0,10.0,216.0,10.0,115.0,1.0,0.0,24.0,48.0,91.0,16.0,0.0,12.0,4.0,33.0,13.0,1.0,1.0,1.0,11.0,0.0,3.0,14.0,16.0,13681.0,695.0
289,2021-01-16,5.0,0.0,3.0,0.0,243.0,56.0,64.0,1.0,0.0,9.0,55.0,47.0,8.0,0.0,11.0,4.0,4.0,17.0,11.0,2.0,1.0,0.0,22.0,40.0,12.0,3.0,15218.0,719.0
290,2021-01-17,0.0,3.0,8.0,2.0,186.0,22.0,245.0,8.0,0.0,1.0,61.0,13.0,34.0,0.0,7.0,0.0,0.0,3.0,11.0,0.0,6.0,5.0,12.0,22.0,2.0,21.0,14984.0,749.0
291,2021-01-18,5.0,0.0,9.0,2.0,231.0,10.0,160.0,2.0,0.0,3.0,78.0,46.0,17.0,0.0,26.0,1.0,34.0,2.0,3.0,0.0,10.0,8.0,4.0,14.0,25.0,2.0,14294.0,688.0
292,2021-01-19,3.0,1.0,8.0,13.0,185.0,24.0,166.0,5.0,0.0,6.0,70.0,40.0,4.0,2.0,10.0,15.0,14.0,35.0,5.0,0.0,20.0,0.0,20.0,20.0,2.0,36.0,18050.0,669.0
293,2021-01-20,0.0,7.0,15.0,10.0,129.0,27.0,150.0,35.0,3.0,5.0,31.0,9.0,9.0,0.0,49.0,2.0,0.0,15.0,17.0,0.0,11.0,2.0,3.0,1.0,48.0,7.0,16108.0,770.0
294,2021-01-21,12.0,1.0,6.0,8.0,201.0,34.0,178.0,3.0,0.0,18.0,15.0,8.0,24.0,0.0,6.0,0.0,16.0,24.0,3.0,0.0,0.0,0.0,2.0,40.0,34.0,20.0,19285.0,887.0
295,2021-01-22,2.0,2.0,3.0,5.0,192.0,52.0,110.0,4.0,5.0,4.0,52.0,74.0,12.0,0.0,11.0,25.0,22.0,63.0,2.0,1.0,0.0,27.0,27.0,2.0,14.0,25.0,18515.0,787.0
296,2021-01-23,2.0,13.0,12.0,6.0,326.0,52.0,147.0,16.0,7.0,23.0,35.0,47.0,2.0,2.0,31.0,0.0,50.0,6.0,4.0,1.0,0.0,1.0,4.0,33.0,1.0,0.0,17523.0,724.0
297,2021-01-24,2.0,5.0,5.0,7.0,135.0,30.0,93.0,11.0,0.0,41.0,46.0,28.0,9.0,0.0,6.0,10.0,5.0,51.0,16.0,0.0,23.0,2.0,6.0,1.0,12.0,20.0,14947.0,843.0
298,2021-01-25,3.0,3.0,5.0,5.0,205.0,9.0,175.0,18.0,1.0,9.0,20.0,55.0,23.0,0.0,40.0,23.0,10.0,57.0,9.0,0.0,5.0,1.0,10.0,27.0,0.0,6.0,16431.0,737.0
299,2021-01-26,2.0,3.0,13.0,15.0,257.0,30.0,128.0,5.0,0.0,11.0,29.0,101.0,34.0,0.0,15.0,2.0,39.0,12.0,4.0,1.0,1.0,1.0,18.0,2.0,13.0,3.0,15259.0,755.0
300,2021-01-27,2.0,3.0,6.0,7.0,152.0,54.0,118.0,6.0,2.0,20.0,145.0,31.0,16.0,0.0,34.0,0.0,18.0,13.0,5.0,0.0,14.0,1.0,12.0,16.0,8.0,0.0,19420.0,772.0
301,2021-01-28,1.0,0.0,16.0,3.0,255.0,39.0,114.0,1.0,3.0,4.0,117.0,7.0,6.0,1.0,4.0,0.0,45.0,24.0,2.0,0.0,2.0,0.0,3.0,67.0,2.0,0.0,18132.0,892.0
302,2021-01-29,7.0,2.0,3.0,3.0,310.0,11.0,113.0,13.0,2.0,4.0,35.0,8.0,6.0,0.0,131.0,15.0,3.0,14.0,2.0,0.0,1.0,1.0,9.0,1.0,8.0,1.0,16226.0,859.0
303,2021-01-30,0.0,2.0,19.0,8.0,194.0,6.0,189.0,1.0,3.0,5.0,31.0,28.0,14.0,0.0,14.0,10.0,2.0,34.0,6.0,0.0,39.0,1.0,6.0,6.0,1.0,2.0,14316.0,848.0
304,2021-01-31,14.0,0.0,0.0,0.0,149.0,28.0,126.0,0.0,0.0,2.0,48.0,32.0,13.0,0.0,29.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,18.0,6.0,26.0,0.0,13537.0,864.0
305,2021-02-01,0.0,0.0,24.0,1.0,210.0,36.0,136.0,8.0,0.0,2.0,60.0,15.0,42.0,0.0,79.0,12.0,12.0,30.0,1.0,1.0,27.0,12.0,46.0,56.0,1.0,2.0,12340.0,826.0
306,2021-02-02,1.0,28.0,8.0,2.0,245.0,14.0,141.0,12.0,1.0,11.0,86.0,55.0,5.0,0.0,48.0,0.0,21.0,18.0,3.0,0.0,1.0,2.0,20.0,14.0,0.0,6.0,13218.0,715.0
307,2021-02-03,2.0,11.0,44.0,7.0,159.0,30.0,189.0,16.0,3.0,8.0,38.0,143.0,17.0,1.0,11.0,2.0,24.0,0.0,10.0,0.0,18.0,2.0,22.0,4.0,1.0,1.0,14860.0,711.0
308,2021-02-04,8.0,3.0,40.0,1.0,194.0,46.0,166.0,7.0,6.0,8.0,58.0,20.0,15.0,0.0,44.0,0.0,4.0,13.0,6.0,0.0,20.0,14.0,6.0,3.0,3.0,2.0,12024.0,706.0
309,2021-02-05,2.0,9.0,46.0,5.0,218.0,37.0,100.0,4.0,2.0,0.0,72.0,28.0,10.0,1.0,62.0,1.0,3.0,33.0,2.0,1.0,27.0,0.0,7.0,4.0,0.0,1.0,14749.0,735.0
310,2021-02-06,2.0,2.0,13.0,5.0,206.0,52.0,154.0,31.0,0.0,3.0,40.0,37.0,21.0,1.0,35.0,0.0,17.0,26.0,3.0,0.0,2.0,1.0,22.0,9.0,0.0,0.0,15746.0,726.0
311,2021-02-07,4.0,11.0,100.0,3.0,206.0,15.0,68.0,4.0,0.0,26.0,28.0,75.0,9.0,0.0,60.0,13.0,9.0,24.0,7.0,0.0,18.0,0.0,8.0,4.0,11.0,4.0,12145.0,772.0
312,2021-02-08,14.0,1.0,108.0,0.0,160.0,18.0,122.0,45.0,0.0,0.0,36.0,15.0,8.0,0.0,28.0,0.0,14.0,83.0,5.0,0.0,0.0,1.0,7.0,48.0,0.0,0.0,14402.0,887.0
313,2021-02-09,2.0,0.0,99.0,7.0,217.0,14.0,216.0,6.0,0.0,2.0,25.0,87.0,5.0,0.0,8.0,0.0,8.0,16.0,3.0,0.0,14.0,0.0,3.0,25.0,0.0,3.0,16493.0,976.0
314,2021-02-10,0.0,51.0,84.0,1.0,187.0,45.0,245.0,2.0,1.0,0.0,74.0,68.0,5.0,2.0,47.0,11.0,8.0,6.0,1.0,0.0,0.0,0.0,21.0,1.0,0.0,3.0,19687.0,963.0
315,2021-02-11,30.0,1.0,30.0,4.0,243.0,53.0,235.0,20.0,1.0,7.0,127.0,8.0,9.0,1.0,41.0,0.0,9.0,37.0,19.0,0.0,13.0,1.0,12.0,52.0,3.0,0.0,15543.0,942.0
316,2021-02-12,2.0,27.0,6.0,3.0,261.0,18.0,157.0,1.0,0.0,4.0,94.0,23.0,40.0,3.0,80.0,0.0,25.0,51.0,2.0,0.0,27.0,0.0,15.0,31.0,12.0,3.0,16387.0,940.0
317,2021-02-13,0.0,1.0,4.0,25.0,198.0,24.0,145.0,0.0,4.0,10.0,183.0,85.0,17.0,9.0,89.0,13.0,4.0,65.0,3.0,0.0,2.0,0.0,15.0,11.0,0.0,2.0,16866.0,796.0
318,2021-02-14,2.0,7.0,17.0,2.0,243.0,22.0,205.0,7.0,7.0,11.0,116.0,22.0,6.0,1.0,51.0,3.0,0.0,32.0,1.0,1.0,0.0,8.0,61.0,43.0,2.0,10.0,15430.0,802.0
319,2021-02-15,1.0,15.0,10.0,1.0,220.0,4.0,140.0,15.0,2.0,5.0,79.0,171.0,4.0,1.0,37.0,0.0,4.0,6.0,15.0,0.0,2.0,2.0,11.0,34.0,1.0,0.0,11895.0,774.0
320,2021-02-16,14.0,3.0,14.0,0.0,117.0,29.0,213.0,0.0,2.0,9.0,130.0,47.0,18.0,21.0,46.0,2.0,19.0,29.0,1.0,2.0,50.0,0.0,2.0,4.0,15.0,1.0,13585.0,756.0
321,2021-02-17,0.0,17.0,4.0,27.0,110.0,21.0,77.0,27.0,2.0,3.0,55.0,138.0,7.0,1.0,65.0,5.0,4.0,18.0,1.0,0.0,6.0,3.0,26.0,84.0,1.0,1.0,15386.0,722.0
322,2021-02-18,4.0,26.0,67.0,0.0,171.0,17.0,140.0,1.0,6.0,2.0,52.0,109.0,10.0,3.0,18.0,0.0,31.0,6.0,7.0,0.0,1.0,7.0,26.0,28.0,9.0,0.0,15554.0,514.0
323,2021-02-19,0.0,0.0,15.0,1.0,160.0,12.0,144.0,0.0,1.0,9.0,114.0,38.0,12.0,8.0,31.0,0.0,17.0,12.0,1.0,0.0,4.0,0.0,26.0,60.0,1.0,0.0,15909.0,517.0
324,2021-02-20,6.0,3.0,54.0,9.0,130.0,11.0,91.0,0.0,0.0,1.0,41.0,83.0,7.0,4.0,6.0,1.0,11.0,1.0,1.0,0.0,7.0,0.0,3.0,5.0,0.0,2.0,12936.0,543.0
325,2021-02-21,11.0,4.0,22.0,5.0,108.0,8.0,52.0,3.0,8.0,3.0,82.0,11.0,21.0,7.0,19.0,0.0,40.0,23.0,0.0,0.0,10.0,1.0,1.0,50.0,0.0,0.0,11779.0,519.0
326,2021-02-22,10.0,2.0,15.0,8.0,97.0,15.0,54.0,7.0,0.0,5.0,55.0,52.0,9.0,1.0,12.0,1.0,18.0,14.0,6.0,0.0,39.0,0.0,40.0,37.0,7.0,0.0,11222.0,518.0
327,2021-02-23,8.0,12.0,23.0,1.0,105.0,23.0,136.0,0.0,4.0,0.0,20.0,22.0,8.0,1.0,23.0,0.0,8.0,51.0,2.0,3.0,1.0,3.0,14.0,36.0,0.0,0.0,13714.0,492.0
328,2021-02-24,7.0,13.0,15.0,6.0,94.0,16.0,65.0,18.0,2.0,9.0,17.0,36.0,7.0,5.0,29.0,1.0,8.0,26.0,9.0,1.0,51.0,1.0,4.0,39.0,0.0,0.0,12198.0,458.0
329,2021-02-25,3.0,8.0,41.0,2.0,64.0,10.0,73.0,17.0,17.0,0.0,16.0,25.0,18.0,0.0,10.0,25.0,14.0,21.0,39.0,0.0,0.0,2.0,17.0,48.0,4.0,0.0,13868.0,466.0
330,2021-02-26,4.0,1.0,0.0,9.0,160.0,14.0,105.0,3.0,5.0,8.0,24.0,3.0,9.0,0.0,24.0,0.0,7.0,3.0,1.0,2.0,23.0,0.0,2.0,30.0,0.0,0.0,12632.0,497.0
331,2021-02-27,0.0,1.0,20.0,2.0,65.0,16.0,112.0,0.0,1.0,2.0,59.0,14.0,19.0,1.0,35.0,0.0,25.0,14.0,9.0,0.0,32.0,0.0,13.0,13.0,0.0,0.0,10421.0,460.0
332,2021-02-28,2.0,5.0,1.0,1.0,51.0,17.0,55.0,5.0,53.0,2.0,25.0,42.0,8.0,0.0,4.0,0.0,9.0,0.0,34.0,0.0,1.0,1.0,1.0,72.0,0.0,0.0,9822.0,204.0
333,2021-03-01,2.0,3.0,11.0,1.0,113.0,19.0,95.0,4.0,6.0,0.0,1.0,7.0,3.0,0.0,61.0,1.0,7.0,30.0,0.0,0.0,3.0,0.0,5.0,24.0,2.0,3.0,9949.0,458.0
334,2021-03-02,1.0,21.0,0.0,2.0,101.0,24.0,41.0,1.0,1.0,0.0,24.0,26.0,3.0,1.0,22.0,0.0,9.0,0.0,0.0,0.0,39.0,2.0,2.0,11.0,0.0,0.0,10786.0,318.0
335,2021-03-03,6.0,0.0,13.0,21.0,66.0,15.0,23.0,5.0,12.0,7.0,12.0,6.0,2.0,0.0,37.0,4.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,63.0,1.0,1.0,12883.0,356.0
